PRIMARY_KEY,STATE,YEAR,ENROLL,TOTAL_REVENUE,FEDERAL_REVENUE,STATE_REVENUE,LOCAL_REVENUE,TOTAL_EXPENDITURE,INSTRUCTION_EXPENDITURE,SUPPORT_SERVICES_EXPENDITURE,OTHER_EXPENDITURE,CAPITAL_OUTLAY_EXPENDITURE,GRADES_PK_G,GRADES_KG_G,GRADES_4_G,GRADES_8_G,GRADES_12_G,GRADES_1_8_G,GRADES_9_12_G,GRADES_ALL_G,GRADES_PK_AM,GRADES_KG_AM,GRADES_4_AM,GRADES_8_AM,GRADES_12_AM,GRADES_1_8_AM,GRADES_9_12_AM,GRADES_ALL_AM,GRADES_PK_AS,GRADES_KG_AS,GRADES_4_AS,GRADES_8_AS,GRADES_12_AS,GRADES_1_8_AS,GRADES_9_12_AS,GRADES_ALL_AS,GRADES_PK_HI,GRADES_KG_HI,GRADES_4_HI,GRADES_8_HI,GRADES_12_HI,GRADES_1_8_HI,GRADES_9_12_HI,GRADES_ALL_HI,GRADES_PK_BL,GRADES_KG_BL,GRADES_4_BL,GRADES_8_BL,GRADES_12_BL,GRADES_1_8_BL,GRADES_9_12_BL,GRADES_ALL_BL,GRADES_PK_WH,GRADES_KG_WH,GRADES_4_WH,GRADES_8_WH,GRADES_12_WH,GRADES_1_8_WH,GRADES_9_12_WH,GRADES_ALL_WH,GRADES_PK_HP,GRADES_KG_HP,GRADES_4_HP,GRADES_8_HP,GRADES_12_HP,GRADES_1_8_HP,GRADES_9_12_HP,GRADES_ALL_HP,GRADES_PK_TR,GRADES_KG_TR,GRADES_4_TR,GRADES_8_TR,GRADES_12_TR,GRADES_1_8_TR,GRADES_9_12_TR,GRADES_ALL_TR,GRADES_PK_AMM,GRADES_KG_AMM,GRADES_4_AMM,GRADES_8_AMM,GRADES_12_AMM,GRADES_1_8_AMM,GRADES_9_12_AMM,GRADES_ALL_AMM,GRADES_PK_AMF,GRADES_KG_AMF,GRADES_4_AMF,GRADES_8_AMF,GRADES_12_AMF,GRADES_1_8_AMF,GRADES_9_12_AMF,GRADES_ALL_AMF,GRADES_PK_ASM,GRADES_KG_ASM,GRADES_4_ASM,GRADES_8_ASM,GRADES_12_ASM,GRADES_1_8_ASM,GRADES_9_12_ASM,GRADES_ALL_ASM,GRADES_PK_ASF,GRADES_KG_ASF,GRADES_4_ASF,GRADES_8_ASF,GRADES_12_ASF,GRADES_1_8_ASF,GRADES_9_12_ASF,GRADES_ALL_ASF,GRADES_PK_HIM,GRADES_KG_HIM,GRADES_4_HIM,GRADES_8_HIM,GRADES_12_HIM,GRADES_1_8_HIM,GRADES_9_12_HIM,GRADES_ALL_HIM,GRADES_PK_HIF,GRADES_KG_HIF,GRADES_4_HIF,GRADES_8_HIF,GRADES_12_HIF,GRADES_1_8_HIF,GRADES_9_12_HIF,GRADES_ALL_HIF,GRADES_PK_BLM,GRADES_KG_BLM,GRADES_4_BLM,GRADES_8_BLM,GRADES_12_BLM,GRADES_1_8_BLM,GRADES_9_12_BLM,GRADES_ALL_BLM,GRADES_PK_BLF,GRADES_KG_BLF,GRADES_4_BLF,GRADES_8_BLF,GRADES_12_BLF,GRADES_1_8_BLF,GRADES_9_12_BLF,GRADES_ALL_BLF,GRADES_PK_WHM,GRADES_KG_WHM,GRADES_4_WHM,GRADES_8_WHM,GRADES_12_WHM,GRADES_1_8_WHM,GRADES_9_12_WHM,GRADES_ALL_WHM,GRADES_PK_WHF,GRADES_KG_WHF,GRADES_4_WHF,GRADES_8_WHF,GRADES_12_WHF,GRADES_1_8_WHF,GRADES_9_12_WHF,GRADES_ALL_WHF,GRADES_PK_HPM,GRADES_KG_HPM,GRADES_4_HPM,GRADES_8_HPM,GRADES_12_HPM,GRADES_1_8_HPM,GRADES_9_12_HPM,GRADES_ALL_HPM,GRADES_PK_HPF,GRADES_KG_HPF,GRADES_4_HPF,GRADES_8_HPF,GRADES_12_HPF,GRADES_1_8_HPF,GRADES_9_12_HPF,GRADES_ALL_HPF,GRADES_PK_TRM,GRADES_KG_TRM,GRADES_4_TRM,GRADES_8_TRM,GRADES_12_TRM,GRADES_1_8_TRM,GRADES_9_12_TRM,GRADES_ALL_TRM,GRADES_PK_TRF,GRADES_KG_TRF,GRADES_4_TRF,GRADES_8_TRF,GRADES_12_TRF,GRADES_1_8_TRF,GRADES_9_12_TRF,GRADES_ALL_TRF,AVG_MATH_4_SCORE,AVG_MATH_8_SCORE,AVG_READING_4_SCORE,AVG_READING_8_SCORE
2014_VIRGINIA,VIRGINIA,2014,1273211.0,15347862.0,1009659.0,5994897.0,8343306.0,15690444.0,8464947.0,4964725.0,619387.0,1041633.0,32839.0,93758.0,95200.0,95558.0,88256.0,771091.0,382598.0,1186528.0,124.0,293.0,294.0,275.0,273.0,2296.0,1217.0,3637.0,1331.0,5748.0,6491.0,6200.0,5796.0,51728.0,23958.0,77017.0,5542.0,15074.0,13600.0,11980.0,9725.0,109370.0,47290.0,162202.0,11082.0,21000.0,21184.0,21928.0,19506.0,174010.0,88836.0,273928.0,13037.0,46093.0,48572.0,50679.0,49218.0,392649.0,204672.0,610358.0,58.0,170.0,150.0,139.0,128.0,1157.0,535.0,1750.0,1665.0,5380.0,4909.0,4357.0,3610.0,39881.0,16090.0,57636.0,66.0,140.0,150.0,125.0,144.0,1130.0,615.0,1811.0,58.0,153.0,144.0,150.0,129.0,1166.0,602.0,1826.0,791.0,2919.0,3360.0,3132.0,2989.0,26312.0,12232.0,39335.0,540.0,2829.0,3131.0,3068.0,2807.0,25416.0,11726.0,37682.0,3030.0,7758.0,7091.0,6139.0,4959.0,56055.0,24851.0,83936.0,2512.0,7316.0,6509.0,5841.0,4766.0,53315.0,22439.0,78266.0,5957.0,10596.0,10825.0,11220.0,9849.0,88870.0,45321.0,140148.0,5125.0,10404.0,10359.0,10708.0,9657.0,85140.0,43515.0,133780.0,7624.0,23972.0,25128.0,26117.0,25194.0,202435.0,105794.0,315853.0,5413.0,22121.0,23444.0,24562.0,24024.0,190214.0,98878.0,294505.0,35.0,94.0,83.0,62.0,68.0,586.0,278.0,899.0,23.0,76.0,67.0,77.0,60.0,571.0,257.0,851.0,901.0,2692.0,2501.0,2155.0,1695.0,20167.0,7873.0,28941.0,764.0,2688.0,2408.0,2202.0,1915.0,19714.0,8217.0,28695.0,,,,
2014_WASHINGTON,WASHINGTON,2014,1057773.0,13040197.0,1030232.0,7833024.0,4176941.0,12806300.0,6267816.0,4035948.0,549588.0,1525815.0,12663.0,81212.0,79721.0,80391.0,87206.0,646445.0,333318.0,992426.0,203.0,958.0,1004.0,1164.0,1267.0,8457.0,4781.0,13441.0,613.0,5075.0,5931.0,6031.0,6619.0,47171.0,24669.0,72453.0,3066.0,19929.0,18282.0,16985.0,15966.0,146236.0,63896.0,213198.0,510.0,3446.0,3479.0,3577.0,4268.0,28402.0,15763.0,44675.0,7178.0,44102.0,44311.0,46608.0,53349.0,361864.0,200786.0,569828.0,73.0,802.0,871.0,826.0,785.0,6636.0,3163.0,9872.0,1020.0,6900.0,5843.0,5200.0,4952.0,47679.0,20260.0,68959.0,131.0,500.0,505.0,581.0,670.0,4342.0,2467.0,6940.0,72.0,458.0,499.0,583.0,597.0,4115.0,2314.0,6501.0,411.0,2656.0,2953.0,3067.0,3421.0,23867.0,12603.0,36881.0,202.0,2419.0,2978.0,2964.0,3198.0,23304.0,12066.0,35572.0,2119.0,10077.0,9373.0,8656.0,8185.0,74561.0,32807.0,109487.0,947.0,9852.0,8909.0,8329.0,7781.0,71675.0,31089.0,103711.0,350.0,1828.0,1821.0,1798.0,2307.0,14583.0,8253.0,23186.0,160.0,1618.0,1658.0,1779.0,1961.0,13819.0,7510.0,21489.0,4819.0,22834.0,22856.0,24198.0,27656.0,186552.0,103603.0,294974.0,2359.0,21268.0,21455.0,22410.0,25693.0,175312.0,97183.0,274854.0,46.0,412.0,466.0,402.0,399.0,3344.0,1642.0,5032.0,27.0,390.0,405.0,424.0,386.0,3292.0,1521.0,4840.0,708.0,3545.0,2936.0,2653.0,2546.0,24275.0,10363.0,35346.0,312.0,3355.0,2907.0,2547.0,2406.0,23404.0,9897.0,33613.0,,,,
2014_WEST_VIRGINIA,WEST_VIRGINIA,2014,280265.0,3514889.0,351957.0,2033948.0,1128984.0,3499873.0,1823665.0,1147776.0,222824.0,286099.0,15253.0,20860.0,20196.0,20501.0,18239.0,163654.0,80543.0,259450.0,10.0,14.0,22.0,19.0,23.0,169.0,118.0,297.0,80.0,119.0,131.0,139.0,159.0,1067.0,626.0,1773.0,232.0,350.0,347.0,302.0,222.0,2612.0,1023.0,3867.0,582.0,832.0,891.0,1050.0,914.0,7370.0,4192.0,12144.0,13848.0,18801.0,18222.0,18660.0,16766.0,148087.0,73661.0,235596.0,15.0,8.0,13.0,3.0,4.0,67.0,27.0,109.0,486.0,736.0,570.0,328.0,151.0,4282.0,896.0,5664.0,5.0,7.0,13.0,11.0,10.0,87.0,60.0,152.0,5.0,7.0,9.0,8.0,13.0,82.0,58.0,145.0,44.0,68.0,67.0,71.0,65.0,541.0,276.0,861.0,36.0,51.0,64.0,68.0,94.0,526.0,350.0,912.0,129.0,187.0,165.0,141.0,113.0,1307.0,547.0,1983.0,103.0,163.0,182.0,161.0,109.0,1305.0,476.0,1884.0,297.0,444.0,476.0,568.0,469.0,3851.0,2192.0,6340.0,285.0,388.0,415.0,482.0,445.0,3519.0,2000.0,5804.0,7318.0,9685.0,9568.0,9616.0,8588.0,76720.0,37680.0,121718.0,6530.0,9116.0,8654.0,9044.0,8178.0,71367.0,35981.0,113878.0,7.0,2.0,5.0,2.0,3.0,33.0,13.0,53.0,8.0,6.0,8.0,1.0,1.0,34.0,14.0,56.0,253.0,377.0,275.0,157.0,80.0,2206.0,483.0,2942.0,233.0,359.0,295.0,171.0,71.0,2076.0,413.0,2722.0,,,,
2014_WISCONSIN,WISCONSIN,2014,865119.0,11330253.0,830568.0,5709579.0,4790106.0,11255186.0,5685955.0,3616770.0,498431.0,767074.0,55831.0,60424.0,60795.0,62034.0,65954.0,490627.0,264550.0,811008.0,575.0,753.0,781.0,778.0,782.0,6205.0,3201.0,9981.0,2055.0,2529.0,2329.0,2232.0,2320.0,18413.0,9035.0,29503.0,7111.0,7463.0,7012.0,6525.0,5430.0,56317.0,23995.0,87423.0,6399.0,6129.0,5722.0,5619.0,5414.0,46330.0,25077.0,77806.0,37685.0,41300.0,43181.0,45452.0,50748.0,349067.0,197747.0,584499.0,58.0,65.0,59.0,46.0,53.0,389.0,210.0,657.0,1948.0,2185.0,1711.0,1382.0,1207.0,13906.0,5285.0,21139.0,321.0,390.0,426.0,392.0,439.0,3183.0,1681.0,5185.0,254.0,363.0,355.0,386.0,343.0,3022.0,1520.0,4796.0,1055.0,1279.0,1162.0,1112.0,1190.0,9088.0,4505.0,14648.0,1000.0,1250.0,1167.0,1120.0,1130.0,9325.0,4530.0,14855.0,3767.0,3857.0,3574.0,3368.0,2786.0,28930.0,12292.0,44989.0,3344.0,3606.0,3438.0,3157.0,2644.0,27387.0,11703.0,42434.0,3289.0,3101.0,2975.0,2901.0,2883.0,23856.0,13160.0,40305.0,3110.0,3028.0,2747.0,2718.0,2531.0,22474.0,11917.0,37501.0,20061.0,21411.0,22225.0,23472.0,26120.0,180071.0,101649.0,301781.0,17624.0,19889.0,20956.0,21980.0,24628.0,168996.0,96098.0,282718.0,32.0,30.0,25.0,23.0,27.0,183.0,114.0,329.0,26.0,35.0,34.0,23.0,26.0,206.0,96.0,328.0,996.0,1115.0,870.0,678.0,616.0,6856.0,2651.0,10503.0,952.0,1070.0,841.0,704.0,591.0,7050.0,2634.0,10636.0,,,,
2014_WYOMING,WYOMING,2014,92732.0,1772633.0,112709.0,965213.0,694711.0,1775999.0,865932.0,555761.0,50715.0,287977.0,564.0,7997.0,7438.0,6927.0,6133.0,58774.0,26732.0,86070.0,69.0,270.0,303.0,234.0,124.0,2200.0,776.0,3045.0,3.0,44.0,58.0,54.0,69.0,476.0,255.0,734.0,84.0,1140.0,1111.0,955.0,674.0,8138.0,3297.0,11519.0,10.0,83.0,78.0,75.0,68.0,636.0,324.0,970.0,378.0,6239.0,5718.0,5451.0,5070.0,45923.0,21538.0,67839.0,0.0,14.0,10.0,15.0,4.0,78.0,35.0,113.0,20.0,207.0,160.0,143.0,124.0,1323.0,507.0,1850.0,34.0,116.0,162.0,120.0,55.0,1121.0,398.0,1553.0,35.0,154.0,141.0,114.0,69.0,1079.0,378.0,1492.0,2.0,22.0,26.0,31.0,29.0,235.0,120.0,357.0,1.0,22.0,32.0,23.0,40.0,241.0,135.0,377.0,44.0,593.0,521.0,510.0,340.0,4141.0,1706.0,5891.0,40.0,547.0,590.0,445.0,334.0,3997.0,1591.0,5628.0,6.0,50.0,38.0,47.0,34.0,351.0,166.0,523.0,4.0,33.0,40.0,28.0,34.0,285.0,158.0,447.0,202.0,3264.0,2911.0,2808.0,2564.0,23810.0,11115.0,35127.0,176.0,2975.0,2807.0,2643.0,2506.0,22113.0,10423.0,32712.0,0.0,9.0,6.0,10.0,3.0,41.0,20.0,61.0,0.0,5.0,4.0,5.0,1.0,37.0,15.0,52.0,11.0,106.0,78.0,78.0,63.0,681.0,253.0,945.0,9.0,101.0,82.0,65.0,61.0,642.0,254.0,905.0,,,,
2015_ALABAMA,ALABAMA,2015,734974.0,7360222.0,795238.0,4080167.0,2484817.0,7501799.0,3817479.0,2414860.0,594283.0,510091.0,13230.0,55613.0,55808.0,55792.0,50668.0,452764.0,222182.0,688176.0,83.0,394.0,483.0,574.0,525.0,3951.0,2138.0,6172.0,141.0,739.0,818.0,717.0,691.0,6515.0,3047.0,9703.0,930.0,4747.0,4242.0,3369.0,2162.0,33455.0,11595.0,45980.0,5324.0,18147.0,18105.0,18498.0,17197.0,148247.0,75528.0,229099.0,6387.0,29991.0,30813.0,31774.0,29542.0,250169.0,127083.0,383639.0,16.0,65.0,52.0,49.0,38.0,411.0,179.0,606.0,349.0,1530.0,1295.0,811.0,513.0,10016.0,2612.0,12977.0,37.0,198.0,245.0,284.0,256.0,1961.0,1067.0,3065.0,46.0,196.0,238.0,290.0,269.0,1990.0,1071.0,3107.0,73.0,379.0,410.0,353.0,359.0,3287.0,1500.0,4860.0,68.0,360.0,408.0,364.0,332.0,3228.0,1547.0,4843.0,501.0,2404.0,2160.0,1737.0,1092.0,17104.0,5988.0,23593.0,429.0,2343.0,2082.0,1632.0,1070.0,16351.0,5607.0,22387.0,2694.0,9348.0,9151.0,9387.0,8318.0,75751.0,37763.0,116208.0,2630.0,8799.0,8954.0,9111.0,8879.0,72496.0,37765.0,112891.0,3502.0,15617.0,15951.0,16457.0,15088.0,129242.0,65130.0,197874.0,2885.0,14374.0,14862.0,15317.0,14454.0,120927.0,61953.0,185765.0,11.0,31.0,21.0,19.0,22.0,194.0,82.0,287.0,5.0,34.0,31.0,30.0,16.0,217.0,97.0,319.0,165.0,782.0,667.0,393.0,260.0,5027.0,1322.0,6514.0,184.0,748.0,628.0,418.0,253.0,4989.0,1290.0,6463.0,230.977422662321,266.555318518065,217.049089788052,269.020028155068
2015_ALASKA,ALASKA,2015,130755.0,2920986.0,344111.0,2026555.0,550320.0,2968341.0,1484610.0,1068849.0,92766.0,281914.0,3369.0,10409.0,10118.0,9400.0,9651.0,80011.0,38688.0,122068.0,1359.0,2359.0,2248.0,2099.0,2182.0,17970.0,8859.0,28188.0,92.0,506.0,576.0,618.0,661.0,4595.0,2673.0,7360.0,165.0,700.0,709.0,623.0,667.0,5372.0,2583.0,8120.0,86.0,276.0,306.0,334.0,334.0,2495.0,1334.0,3915.0,1213.0,5034.0,4867.0,4544.0,4796.0,38587.0,18948.0,58748.0,76.0,293.0,254.0,250.0,256.0,2207.0,1016.0,3299.0,378.0,1241.0,1158.0,932.0,755.0,8785.0,3275.0,12438.0,727.0,1189.0,1145.0,1082.0,1103.0,9282.0,4582.0,14591.0,632.0,1170.0,1103.0,1017.0,1079.0,8688.0,4277.0,13597.0,56.0,269.0,295.0,318.0,329.0,2373.0,1348.0,3777.0,36.0,237.0,281.0,300.0,332.0,2222.0,1325.0,3583.0,104.0,335.0,360.0,310.0,335.0,2760.0,1337.0,4201.0,61.0,365.0,349.0,313.0,332.0,2612.0,1246.0,3919.0,49.0,131.0,153.0,170.0,180.0,1264.0,681.0,1994.0,37.0,145.0,153.0,164.0,154.0,1231.0,653.0,1921.0,730.0,2624.0,2568.0,2383.0,2486.0,20079.0,9827.0,30636.0,483.0,2410.0,2299.0,2161.0,2310.0,18508.0,9121.0,28112.0,48.0,150.0,120.0,120.0,142.0,1113.0,538.0,1699.0,28.0,143.0,134.0,130.0,114.0,1094.0,478.0,1600.0,220.0,633.0,564.0,459.0,359.0,4476.0,1698.0,6394.0,158.0,608.0,594.0,473.0,396.0,4309.0,1577.0,6044.0,236.32841695089692,280.493456179845,212.792600219066,258.753761500039
2015_ARIZONA,ARIZONA,2015,944978.0,8230507.0,1093834.0,3232013.0,3904660.0,7902600.0,3846357.0,2880184.0,478876.0,497662.0,8747.0,79396.0,86594.0,84084.0,84854.0,687144.0,333579.0,1029470.0,430.0,3384.0,3870.0,3819.0,4043.0,31056.0,15454.0,46940.0,207.0,2202.0,2347.0,2414.0,2283.0,19313.0,9320.0,28840.0,3666.0,36516.0,39460.0,37194.0,37357.0,311278.0,146392.0,461336.0,351.0,4072.0,4494.0,4634.0,4878.0,35915.0,18364.0,54630.0,3778.0,30084.0,33465.0,33986.0,34274.0,268019.0,135807.0,407604.0,23.0,287.0,342.0,229.0,284.0,2238.0,1071.0,3332.0,292.0,2851.0,2616.0,1808.0,1735.0,19325.0,7171.0,26788.0,294.0,1703.0,1949.0,1936.0,2011.0,15781.0,7743.0,23818.0,136.0,1681.0,1921.0,1883.0,2032.0,15275.0,7711.0,23122.0,148.0,1151.0,1183.0,1168.0,1199.0,9711.0,4715.0,14574.0,59.0,1051.0,1164.0,1246.0,1084.0,9602.0,4605.0,14266.0,2596.0,18570.0,20148.0,18831.0,19132.0,158888.0,74506.0,235990.0,1070.0,17946.0,19312.0,18363.0,18225.0,152390.0,71886.0,225346.0,251.0,2107.0,2315.0,2408.0,2624.0,18665.0,9628.0,28544.0,100.0,1965.0,2179.0,2226.0,2254.0,17250.0,8736.0,26086.0,2564.0,15480.0,17173.0,17566.0,17643.0,137916.0,69390.0,209870.0,1214.0,14604.0,16292.0,16420.0,16631.0,130103.0,66417.0,197734.0,17.0,151.0,165.0,124.0,149.0,1169.0,542.0,1728.0,6.0,136.0,177.0,105.0,135.0,1069.0,529.0,1604.0,205.0,1480.0,1281.0,930.0,890.0,9818.0,3601.0,13624.0,87.0,1371.0,1335.0,878.0,845.0,9507.0,3570.0,13164.0,237.61175542795,282.919489420654,215.311336461445,260.317018773005
2015_ARKANSAS,ARKANSAS,2015,479682.0,5308625.0,581412.0,4075118.0,652095.0,5350543.0,2620399.0,1772639.0,290396.0,511556.0,16083.0,37509.0,35893.0,36882.0,32385.0,296050.0,142242.0,454375.0,67.0,227.0,212.0,255.0,238.0,1824.0,1012.0,2903.0,161.0,586.0,521.0,505.0,572.0,4508.0,2380.0,7049.0,2476.0,4895.0,4755.0,4381.0,3263.0,37781.0,15447.0,55704.0,4375.0,7862.0,7060.0,7530.0,6921.0,60227.0,29672.0,94274.0,8553.0,22587.0,22157.0,23266.0,20680.0,182615.0,90385.0,281553.0,110.0,324.0,281.0,249.0,128.0,2123.0,807.0,3040.0,341.0,1028.0,907.0,696.0,583.0,6972.0,2539.0,9852.0,32.0,123.0,112.0,131.0,118.0,919.0,512.0,1463.0,35.0,104.0,100.0,124.0,120.0,905.0,500.0,1440.0,79.0,309.0,255.0,270.0,303.0,2271.0,1198.0,3548.0,82.0,277.0,266.0,235.0,269.0,2237.0,1182.0,3501.0,1189.0,2535.0,2420.0,2244.0,1657.0,19336.0,7957.0,28482.0,1287.0,2360.0,2335.0,2137.0,1606.0,18445.0,7490.0,27222.0,2149.0,4022.0,3550.0,3805.0,3338.0,30491.0,14834.0,47474.0,2226.0,3840.0,3510.0,3725.0,3583.0,29736.0,14838.0,46800.0,4281.0,11769.0,11457.0,11903.0,10513.0,94258.0,46472.0,145011.0,4272.0,10818.0,10700.0,11363.0,10167.0,88357.0,43913.0,136542.0,55.0,167.0,159.0,120.0,69.0,1108.0,413.0,1576.0,55.0,157.0,122.0,129.0,59.0,1015.0,394.0,1464.0,154.0,507.0,458.0,337.0,277.0,3479.0,1288.0,4921.0,187.0,521.0,449.0,359.0,306.0,3493.0,1251.0,4931.0,235.215469726642,275.06475641246897,218.077496215637,262.769391809157
2015_CALIFORNIA,CALIFORNIA,2015,6226523.0,78248042.0,7556365.0,42360470.0,28331207.0,78365958.0,38951948.0,23501848.0,3754315.0,6373893.0,,530531.0,485885.0,465322.0,492835.0,3748465.0,1941009.0,,,2618.0,2593.0,2728.0,3237.0,20042.0,12007.0,,,55073.0,53569.0,54736.0,57447.0,422161.0,229265.0,,,293884.0,268368.0,248318.0,257019.0,2040900.0,1022858.0,,,27923.0,27026.0,27994.0,32704.0,211842.0,121399.0,,,121941.0,113074.0,114692.0,125730.0,889977.0,486964.0,,,2250.0,2250.0,2406.0,2792.0,17972.0,10170.0,,,26842.0,19005.0,14448.0,13906.0,145571.0,58346.0,,,1301.0,1313.0,1378.0,1722.0,10179.0,6276.0,,,1317.0,1280.0,1350.0,1515.0,9863.0,5731.0,,,28519.0,27508.0,28229.0,29997.0,217626.0,118909.0,,,26554.0,26061.0,26507.0,27450.0,204535.0,110356.0,,,150364.0,137193.0,126695.0,131484.0,1043804.0,523065.0,,,143520.0,131175.0,121623.0,125535.0,997096.0,499793.0,,,14396.0,13873.0,14251.0,17180.0,108820.0,62465.0,,,13527.0,13153.0,13743.0,15524.0,103022.0,58934.0,,,63586.0,58565.0,59138.0,65029.0,461467.0,251288.0,,,58355.0,54509.0,55554.0,60701.0,428510.0,235676.0,,,1130.0,1118.0,1196.0,1459.0,9198.0,5235.0,,,1120.0,1132.0,1210.0,1333.0,8774.0,4935.0,,,13882.0,9856.0,7317.0,7016.0,74432.0,29361.0,,,12960.0,9149.0,7131.0,6890.0,71139.0,28985.0,,231.54934500615502,275.324573012154,212.677948539849,258.76826797665797
2015_COLORADO,COLORADO,2015,872320.0,9648297.0,715254.0,4354525.0,4578518.0,9557682.0,4578938.0,3170482.0,397263.0,923360.0,32224.0,64631.0,68176.0,65957.0,65317.0,541348.0,260909.0,834481.0,148.0,404.0,498.0,482.0,515.0,3792.0,2080.0,6020.0,1165.0,1814.0,1993.0,2176.0,2134.0,16455.0,8299.0,25919.0,12512.0,21693.0,22678.0,21609.0,20692.0,182024.0,83878.0,278414.0,1540.0,2883.0,3008.0,2998.0,3316.0,24387.0,12750.0,38677.0,15640.0,34785.0,37069.0,36212.0,36416.0,291912.0,144481.0,452033.0,44.0,130.0,149.0,130.0,178.0,1221.0,682.0,1947.0,1175.0,2922.0,2781.0,2350.0,2066.0,21557.0,8739.0,31471.0,71.0,202.0,250.0,241.0,273.0,1898.0,1096.0,3065.0,77.0,202.0,248.0,241.0,242.0,1894.0,984.0,2955.0,580.0,918.0,970.0,1066.0,1007.0,7954.0,3941.0,12475.0,585.0,896.0,1023.0,1110.0,1127.0,8501.0,4358.0,13444.0,6489.0,11156.0,11660.0,11033.0,10400.0,93155.0,42583.0,142227.0,6023.0,10537.0,11018.0,10576.0,10292.0,88869.0,41295.0,136187.0,791.0,1467.0,1540.0,1573.0,1726.0,12524.0,6666.0,19981.0,749.0,1416.0,1468.0,1425.0,1590.0,11863.0,6084.0,18696.0,8702.0,18035.0,18968.0,18759.0,18746.0,150682.0,74195.0,233579.0,6938.0,16750.0,18101.0,17453.0,17670.0,141230.0,70286.0,218454.0,24.0,61.0,74.0,78.0,87.0,630.0,333.0,987.0,20.0,69.0,75.0,52.0,91.0,591.0,349.0,960.0,643.0,1521.0,1419.0,1187.0,1046.0,10952.0,4371.0,15966.0,532.0,1401.0,1362.0,1163.0,1020.0,10605.0,4368.0,15505.0,241.563575620412,285.539188724412,224.023224923274,258.986842564294
2015_CONNECTICUT,CONNECTICUT,2015,505366.0,11099837.0,444073.0,4353546.0,6302218.0,10542667.0,6006275.0,3233901.0,362941.0,530491.0,18385.0,36641.0,39077.0,40320.0,40321.0,315851.0,167056.0,501292.0,57.0,111.0,103.0,95.0,119.0,822.0,481.0,1360.0,1025.0,2023.0,2017.0,1964.0,1813.0,16391.0,7349.0,24765.0,5048.0,9744.0,9506.0,8607.0,7341.0,75235.0,34101.0,114384.0,2894.0,4512.0,5011.0,5193.0,4987.0,39626.0,21931.0,64451.0,8683.0,18808.0,21240.0,23506.0,25275.0,174272.0,99585.0,282540.0,33.0,31.0,30.0,27.0,29.0,313.0,150.0,496.0,645.0,1412.0,1170.0,928.0,757.0,9192.0,3459.0,13296.0,28.0,58.0,47.0,51.0,60.0,394.0,238.0,660.0,29.0,53.0,56.0,44.0,59.0,428.0,243.0,700.0,597.0,1029.0,1008.0,970.0,876.0,8182.0,3613.0,12392.0,428.0,994.0,1009.0,994.0,937.0,8209.0,3736.0,12373.0,2731.0,5070.0,4865.0,4396.0,3671.0,38512.0,17495.0,58738.0,2317.0,4674.0,4641.0,4211.0,3670.0,36723.0,16606.0,55646.0,1503.0,2307.0,2592.0,2648.0,2552.0,20393.0,11562.0,33458.0,1391.0,2205.0,2419.0,2545.0,2435.0,19233.0,10369.0,30993.0,4829.0,9807.0,10898.0,12167.0,13016.0,89793.0,51298.0,145920.0,3854.0,9001.0,10342.0,11339.0,12259.0,84479.0,48287.0,136620.0,19.0,19.0,20.0,10.0,15.0,161.0,57.0,237.0,14.0,12.0,10.0,17.0,14.0,152.0,93.0,259.0,342.0,715.0,607.0,473.0,393.0,4630.0,1747.0,6719.0,303.0,697.0,563.0,455.0,364.0,4562.0,1712.0,6577.0,240.159468855002,283.956677264342,228.947543364196,268.073225333677
2015_DELAWARE,DELAWARE,2015,121845.0,2017075.0,137544.0,1142333.0,737198.0,1975093.0,1072395.0,583951.0,122741.0,103129.0,1553.0,10040.0,10533.0,10090.0,8782.0,83409.0,39845.0,124807.0,1.0,24.0,39.0,48.0,42.0,344.0,149.0,494.0,57.0,400.0,398.0,378.0,332.0,3094.0,1430.0,4581.0,290.0,1796.0,1839.0,1517.0,1046.0,14109.0,5342.0,19741.0,369.0,2948.0,3102.0,3190.0,2688.0,25363.0,12643.0,38375.0,789.0,4408.0,4725.0,4707.0,4533.0,37470.0,19417.0,57676.0,2.0,9.0,15.0,12.0,9.0,106.0,44.0,152.0,45.0,455.0,415.0,238.0,132.0,2923.0,820.0,3788.0,1.0,12.0,18.0,25.0,25.0,169.0,81.0,251.0,0.0,12.0,21.0,23.0,17.0,175.0,68.0,243.0,37.0,198.0,207.0,180.0,174.0,1509.0,773.0,2319.0,20.0,202.0,191.0,198.0,158.0,1585.0,657.0,2262.0,203.0,913.0,889.0,816.0,527.0,7178.0,2703.0,10084.0,87.0,883.0,950.0,701.0,519.0,6931.0,2639.0,9657.0,249.0,1538.0,1563.0,1650.0,1319.0,12871.0,6391.0,19511.0,120.0,1410.0,1539.0,1540.0,1369.0,12492.0,6252.0,18864.0,550.0,2320.0,2422.0,2424.0,2269.0,19214.0,10067.0,29831.0,239.0,2088.0,2303.0,2283.0,2264.0,18256.0,9350.0,27845.0,2.0,4.0,6.0,4.0,5.0,45.0,22.0,69.0,0.0,5.0,9.0,8.0,4.0,61.0,22.0,83.0,32.0,237.0,193.0,120.0,57.0,1474.0,385.0,1891.0,13.0,218.0,222.0,118.0,75.0,1449.0,435.0,1897.0,238.67801881991002,279.810243773994,223.69869684708092,273.048030410963
